alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
-1.45 994.98 4054.02 7451.95 1.94 0.38 0.66 -0.16 -0.11 -0.98 1.35 -0.63 -0.22 629.313
-1.35 994.97 4054.02 7451.95 1.96 0.36 0.66 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 629.814
-0.88 994.91 4054.02 7451.95 2.07 0.49 0.69 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 630.316
-1.19 994.95 4054.02 7451.95 2.09 0.21 0.62 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 630.816
-0.75 994.89 4054.02 7451.95 2.05 0.31 0.48 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 631.317
-0.90 994.91 4054.02 7451.95 2.08 0.36 0.76 -0.16 -0.11 -0.98 1.35 -0.62 -0.22 631.913
-0.99 994.92 4054.02 7451.95 1.85 0.34 0.67 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 632.32
-1.63 995.00 4054.02 7451.95 1.65 0.23 0.69 -0.17 -0.12 -0.98 1.35 -0.63 -0.23 632.896
-1.15 994.94 4054.02 7451.95 2.02 0.31 0.84 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 633.321
-0.99 994.92 4054.02 7451.95 2.02 0.33 0.79 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 633.922
-0.83 994.90 4054.02 7451.95 2.45 0.27 0.60 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 634.323
-1.36 994.97 4054.02 7451.95 1.92 0.18 0.70 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 634.825
-1.03 994.93 4054.02 7451.95 1.92 0.23 0.72 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 635.325
-1.86 995.03 4054.02 7451.95 2.15 0.47 0.59 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 635.926
-1.16 994.94 4054.02 7451.95 2.15 0.35 0.63 -0.17 -0.11 -0.98 1.35 -0.62 -0.23 636.328
-1.15 994.94 4054.02 7451.95 1.83 0.27 0.80 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 636.93
-1.26 994.95 4054.02 7451.95 2.18 0.49 0.59 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 637.33
-1.21 994.95 4054.02 7451.95 2.00 0.60 0.79 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 637.854
-1.09 994.94 4054.02 7451.95 1.99 0.44 0.67 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 638.332
-1.09 994.94 4054.02 7451.95 2.25 0.32 0.55 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 638.839
-0.90 994.91 4054.02 7451.95 1.95 0.25 0.59 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 639.334
-1.33 994.96 4054.02 7451.95 2.28 0.25 0.59 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 639.912
-0.83 994.90 4054.02 7451.95 2.18 0.36 0.57 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 640.336
-0.72 994.89 4054.02 7451.95 2.04 0.41 0.90 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 640.935
-1.04 994.93 4054.02 7451.95 1.81 0.38 0.94 -0.16 -0.13 -0.98 1.36 -0.63 -0.22 641.338
-0.78 994.90 4054.02 7451.95 2.17 0.34 0.82 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 641.914
-1.61 995.00 4054.02 7451.95 2.09 0.25 0.46 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 642.34
-1.01 994.93 4054.02 7451.95 2.28 0.53 0.50 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 642.876
-1.14 994.94 4054.02 7451.95 2.15 0.49 0.63 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 643.342
-0.90 994.91 4054.02 7451.95 1.96 0.25 0.71 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 643.92
-0.93 994.92 4054.02 7451.95 1.88 0.14 0.69 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 644.344
-0.83 994.90 4054.02 7451.95 2.47 0.20 0.59 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 644.899
-1.08 994.93 4054.02 7451.95 2.12 0.12 0.78 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 645.346
-1.44 994.98 4054.02 7451.95 2.02 0.30 0.60 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 645.947
-0.97 994.92 4054.02 7451.95 2.01 0.23 0.50 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 646.348
-0.62 994.88 4054.02 7451.95 1.93 0.42 0.61 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 646.874
-1.51 994.98 4054.02 7451.95 1.81 0.11 0.46 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 647.35
-1.15 994.94 4054.02 7451.95 1.92 0.24 0.48 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 647.877
-0.83 994.90 4054.02 7451.95 2.19 0.21 0.53 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 648.352
-1.05 994.93 4054.02 7451.95 1.58 0.17 0.61 -0.17 -0.11 -0.98 1.35 -0.62 -0.23 648.954
-1.45 994.98 4054.02 7451.95 2.08 0.40 0.54 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 649.354
-1.45 994.98 4054.02 7451.95 2.01 0.32 0.81 -0.17 -0.12 -0.98 1.36 -0.62 -0.23 649.911
-0.72 994.89 4054.02 7451.95 1.92 0.31 0.70 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 650.356
-0.66 994.88 4054.02 7451.95 2.01 0.25 0.35 -0.17 -0.13 -0.98 1.35 -0.62 -0.24 650.912
-0.80 994.90 4054.02 7451.95 2.05 0.45 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 651.358
-0.55 994.87 4054.02 7451.95 1.87 0.44 0.61 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 651.936
-0.61 994.88 4054.02 7451.95 2.06 0.41 0.72 -0.17 -0.13 -0.98 1.35 -0.62 -0.24 652.36
-1.54 994.99 4054.02 7451.95 1.94 0.23 0.51 -0.16 -0.14 -0.98 1.35 -0.62 -0.24 652.937
-0.93 994.92 4054.02 7451.95 2.03 0.39 0.71 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 653.363
-0.58 994.87 4054.02 7451.95 2.05 0.41 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 653.96
-1.41 994.97 4054.02 7451.95 1.93 0.33 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 654.365
-1.48 994.98 4054.02 7451.95 1.81 0.50 0.80 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 654.959
-1.33 994.96 4054.02 7451.95 1.95 0.24 0.60 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 655.368
-0.84 994.90 4054.02 7451.95 1.78 0.37 0.85 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 655.923
-1.48 994.98 4054.02 7451.95 1.96 0.21 0.61 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 656.369
-0.95 994.92 4054.02 7451.95 1.79 0.31 0.57 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 656.945
-1.13 994.94 4054.02 7451.95 1.84 0.39 0.54 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 657.372
-1.12 994.94 4054.02 7451.95 2.02 0.17 0.52 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 657.945
-1.15 994.94 4054.02 7451.95 2.07 0.31 0.74 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 658.373
-1.22 994.95 4054.02 7451.95 1.78 0.31 0.65 -0.16 -0.13 -0.98 1.35 -0.62 -0.22 658.95
-1.06 994.93 4054.02 7451.95 1.92 0.14 0.60 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 659.376
-0.98 994.92 4054.02 7451.95 2.20 0.11 0.45 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 659.951
-0.71 994.89 4054.02 7451.95 1.86 0.37 0.78 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 660.377
-1.40 994.97 4054.02 7451.95 2.10 0.26 0.53 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 660.969
-0.80 994.90 4054.02 7451.95 2.05 0.26 0.72 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 661.38
-1.06 994.93 4054.02 7451.95 1.92 0.25 0.69 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 661.956
-0.64 994.88 4054.02 7451.95 1.95 0.44 0.56 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 662.381
-0.89 994.91 4054.02 7451.95 1.77 0.36 0.59 -0.16 -0.13 -0.98 1.35 -0.62 -0.22 662.967
-1.21 994.95 4054.02 7451.95 1.96 0.28 0.82 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 663.384
-1.21 994.95 4054.02 7451.95 2.07 0.29 0.84 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 663.96
-1.15 994.94 4054.02 7451.95 2.09 0.38 0.90 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 664.385
-1.23 994.95 4054.02 7451.95 2.00 0.39 0.59 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 664.948
-0.66 994.88 4054.02 7451.95 2.25 0.29 0.62 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 665.388
-1.44 994.98 4054.02 7451.95 1.84 0.33 0.60 -0.16 -0.13 -0.98 1.35 -0.62 -0.22 665.964
-0.92 994.91 4054.02 7451.95 2.06 0.21 0.67 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 666.389
-1.15 994.94 4054.02 7451.95 2.13 0.17 0.54 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 666.961
-1.03 994.93 4054.02 7451.95 2.12 0.17 0.66 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 667.392
-0.94 994.92 4054.02 7451.95 2.26 0.45 0.37 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 667.967
-0.80 994.90 4054.02 7451.95 2.03 0.31 0.58 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 668.393
-1.51 994.98 4054.02 7451.95 1.88 0.17 0.66 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 668.965
-1.04 994.93 4054.02 7451.95 2.00 0.43 0.74 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 669.395
-1.22 994.95 4054.02 7451.95 2.00 0.31 0.72 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 669.973
-0.73 994.89 4054.02 7451.95 2.07 0.06 0.65 -0.17 -0.13 -0.98 1.35 -0.62 -0.22 670.397
-1.04 994.93 4054.02 7451.95 2.09 0.37 0.75 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 670.997
-0.55 994.87 4054.02 7451.95 2.08 0.64 0.74 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 671.4
-1.40 994.97 4054.02 7451.95 2.02 0.30 0.91 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 672.0
-1.16 994.94 4054.02 7451.95 1.99 0.43 0.60 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 672.402
-1.47 994.98 4054.02 7451.95 1.78 0.26 0.57 -0.16 -0.14 -0.98 1.35 -0.62 -0.22 673.001
-0.89 994.91 4054.02 7451.95 2.14 0.36 0.80 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 673.404
-1.07 994.93 4054.02 7451.95 1.75 0.32 0.74 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 673.965
-0.90 994.91 4054.02 7451.95 2.41 0.17 0.61 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 674.406
-1.42 994.97 4054.02 7451.95 1.95 0.32 0.62 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 675.001
-0.70 994.89 4054.02 7451.95 2.15 0.21 0.54 -0.17 -0.12 -0.98 1.36 -0.63 -0.23 675.408
-1.44 994.98 4054.02 7451.95 1.89 0.25 0.61 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 675.966
-1.08 994.93 4054.02 7451.95 1.85 0.29 0.57 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 676.41
-1.39 994.97 4054.02 7451.95 2.01 0.25 0.90 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 677.001
-0.87 994.91 4054.02 7451.95 2.16 0.28 0.50 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 677.412
-0.72 994.89 4054.02 7451.95 2.08 0.31 0.70 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 677.967
-0.58 994.87 4054.02 7451.95 2.00 0.24 0.67 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 678.414
-0.91 994.91 4054.02 7451.95 0.04 0.34 0.72 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 678.988
-1.33 994.96 4054.02 7451.95 1.99 0.11 0.62 -0.16 -0.12 -0.98 1.35 -0.62 -0.22 679.416
-1.52 994.99 4054.02 7451.95 1.88 0.38 0.64 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 680.013
-0.95 994.92 4054.02 7451.95 1.78 0.37 0.52 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 680.418
-1.07 994.93 4054.02 7451.95 2.05 0.34 0.66 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 681.006
-1.12 994.94 4054.02 7451.95 1.92 0.37 0.66 -0.16 -0.13 -1.0 1.35 -0.62 -0.23 681.42
-0.83 994.90 4054.02 7451.95 1.92 0.41 0.65 -0.16 -0.14 -0.98 1.35 -0.63 -0.23 681.967
-1.33 994.96 4054.02 7451.95 2.00 0.49 0.57 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 682.422
-0.78 994.90 4054.02 7451.95 0.02 0.06 0.78 -0.17 -0.12 -0.98 1.35 -0.62 -0.23 682.983
-1.09 994.93 4054.02 7451.95 1.83 0.25 0.60 -0.16 -0.12 -0.98 1.35 -0.63 -0.22 683.424
-0.90 994.91 4054.02 7451.95 1.78 0.36 0.44 -0.16 -0.14 -0.98 1.36 -0.62 -0.23 683.981
-1.19 994.95 4054.02 7451.95 1.95 0.31 0.77 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 684.426
-1.32 994.96 4054.02 7451.95 0.00 0.26 0.90 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 685.02
-0.97 994.92 4054.02 7451.95 1.94 0.39 0.96 -0.16 -0.14 -0.98 1.36 -0.63 -0.23 685.428
-1.03 994.93 4054.02 7451.95 1.94 0.19 0.64 -0.17 -0.13 -0.98 1.35 -0.62 -0.24 685.981
-0.73 994.89 4054.02 7451.95 2.10 0.18 0.51 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 686.44
-1.72 995.01 4054.02 7451.95 2.01 0.29 0.74 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 687.031
-1.44 994.98 4054.02 7451.95 2.00 0.31 0.76 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 687.443
-1.45 994.98 4054.02 7451.95 1.85 0.14 0.65 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 687.989
-1.65 995.00 4054.02 7451.95 1.88 0.32 0.72 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 688.447
-1.09 994.93 4054.02 7451.95 1.86 0.23 0.74 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 689.028
-1.49 994.98 4054.02 7451.95 2.11 0.29 0.52 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 689.449
-0.80 994.90 4054.02 7451.95 1.96 0.23 0.64 -0.17 -0.13 -0.98 1.36 -0.62 -0.24 689.994
-0.97 994.92 4054.02 7451.95 2.07 0.67 0.82 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 690.452
-1.17 994.94 4054.02 7451.95 1.80 0.22 0.88 -0.16 -0.11 -0.98 1.36 -0.62 -0.24 691.04
-0.85 994.91 4054.02 7451.95 2.14 0.25 0.67 -0.17 -0.12 -0.98 1.35 -0.63 -0.24 691.454
-0.95 994.92 4054.02 7451.95 1.79 0.29 0.66 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 692.031
-0.95 994.92 4054.02 7451.95 1.84 0.31 0.74 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 692.456
-0.88 994.91 4054.02 7451.95 0.00 0.32 0.93 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 693.031
-0.52 994.87 4054.02 7451.95 2.04 0.17 0.87 -0.16 -0.11 -0.98 1.35 -0.62 -0.24 693.459
-1.48 994.98 4054.02 7451.95 1.82 0.11 0.72 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 694.021
-0.80 994.90 4054.02 7451.95 1.94 0.31 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 694.461
-0.97 994.92 4054.02 7451.95 1.76 0.31 0.57 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 695.005
-0.90 994.91 4054.02 7451.95 1.95 0.50 0.64 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 695.464
-1.24 994.95 4054.02 7451.95 1.95 0.38 0.66 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 696.018
-1.43 994.98 4054.02 7451.95 2.34 0.30 0.73 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 696.477
-0.88 994.91 4054.02 7451.95 2.06 0.43 0.81 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 697.022
-0.54 994.87 4054.02 7451.95 1.92 0.43 0.67 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 697.48
-0.69 994.89 4054.02 7451.95 1.85 0.38 0.98 -0.16 -0.14 -0.98 1.36 -0.62 -0.24 698.042
-0.58 994.87 4054.02 7451.95 1.99 0.33 0.74 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 698.481
-1.51 994.98 4054.02 7451.95 2.07 0.23 0.60 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 699.025
-0.98 994.92 4054.02 7451.95 2.11 0.17 0.61 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 699.484
-1.09 994.94 4054.02 7451.95 1.89 0.36 0.56 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 700.013
-1.25 994.95 4054.02 7451.95 2.28 0.49 0.78 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 700.485
-1.34 994.96 4054.02 7451.95 1.97 0.31 0.65 -0.17 -0.11 -0.98 1.35 -0.63 -0.23 701.045
-1.81 995.02 4054.02 7451.95 1.82 0.45 0.70 -0.17 -0.13 -0.98 1.36 -0.62 -0.24 701.488
-1.07 994.93 4054.02 7451.95 1.86 0.14 0.74 -0.16 -0.14 -0.98 1.36 -0.62 -0.23 702.032
-0.96 994.92 4054.02 7451.95 2.13 0.44 0.75 -0.17 -0.13 -0.98 1.35 -0.62 -0.24 702.489
-0.71 994.89 4054.02 7451.95 1.98 0.49 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.22 703.032
-1.32 994.96 4054.02 7451.95 1.78 0.45 0.53 -0.17 -0.12 -0.98 1.35 -0.63 -0.23 703.492
-1.59 994.99 4054.02 7451.95 2.06 0.29 0.76 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 704.051
-1.23 994.95 4054.02 7451.95 2.07 0.18 0.70 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 704.493
-1.13 994.94 4054.02 7451.95 1.99 0.14 0.44 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 705.053
-1.10 994.94 4054.02 7451.95 1.83 0.52 0.36 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 705.496
-1.36 994.97 4054.02 7451.95 2.10 0.17 0.55 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 706.057
-0.96 994.92 4054.02 7451.95 1.77 0.22 0.88 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 706.497
-1.51 994.98 4054.02 7451.95 1.99 0.36 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 707.036
-1.18 994.95 4054.02 7451.95 1.93 0.23 0.74 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 707.5
-1.66 995.00 4054.02 7451.95 2.06 0.18 0.62 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 708.058
-0.53 994.87 4054.02 7451.95 2.22 0.38 0.55 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 708.501
-0.75 994.89 4054.02 7451.95 2.27 0.37 0.60 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 709.031
-0.88 994.91 4054.02 7451.95 2.07 0.27 0.90 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 709.504
-1.12 994.94 4054.02 7451.95 1.80 0.56 0.51 -0.16 -0.11 -0.98 1.35 -0.62 -0.23 710.047
-0.85 994.91 4054.02 7451.95 2.17 0.29 0.63 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 710.505
-0.47 994.86 4054.02 7451.95 1.90 0.26 0.62 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 711.042
-0.54 994.87 4054.02 7451.95 2.20 0.32 0.73 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 711.507
-1.42 994.97 4054.02 7451.95 1.89 0.18 0.51 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 712.062
-0.91 994.91 4054.02 7451.95 1.92 0.50 0.56 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 712.52
-1.33 994.96 4054.02 7451.95 2.07 0.42 0.61 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 713.068
-0.95 994.92 4054.02 7451.95 1.85 0.43 0.57 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 713.523
-0.83 994.90 4054.02 7451.95 2.01 0.40 0.68 -0.17 -0.11 -0.98 1.35 -0.63 -0.23 714.078
-0.92 994.92 4054.02 7451.95 1.86 0.42 0.52 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 714.536
-1.31 994.96 4054.02 7451.95 1.99 0.39 0.67 -0.16 -0.14 -0.98 1.35 -0.62 -0.23 715.08
-1.07 994.93 4054.02 7451.95 1.75 0.19 0.55 -0.17 -0.13 -0.98 1.35 -0.63 -0.22 715.538
-0.90 994.91 4054.02 7451.95 1.92 0.31 0.45 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 716.04
-1.22 994.95 4054.02 7451.95 1.95 0.29 0.69 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 716.54
-0.91 994.91 4054.02 7451.95 2.06 0.15 0.66 -0.16 -0.13 -0.98 1.35 -0.62 -0.22 717.041
-1.05 994.93 4054.02 7451.95 1.79 0.47 0.84 -0.16 -0.12 -0.98 1.35 -0.62 -0.22 717.542
-1.13 994.94 4054.02 7451.95 1.91 0.34 0.69 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 718.053
-0.81 994.90 4054.02 7451.95 2.05 0.38 0.52 -0.16 -0.14 -0.98 1.36 -0.62 -0.23 718.544
-1.02 994.93 4054.02 7451.95 1.84 0.14 0.64 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 719.088
-0.67 994.88 4054.02 7451.95 1.85 0.37 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 719.546
-1.32 994.96 4054.02 7451.95 1.93 0.42 0.60 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 720.048
-0.93 994.92 4054.02 7451.95 1.94 0.28 0.61 -0.16 -0.14 -0.98 1.35 -0.63 -0.23 720.548
-0.78 994.90 4054.02 7451.95 2.00 0.17 0.61 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 721.065
-0.91 994.91 4054.02 7451.95 1.78 0.13 0.58 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 721.55
-1.32 994.96 4054.02 7451.95 2.10 0.34 0.61 -0.16 -0.14 -0.98 1.36 -0.63 -0.23 722.096
-0.73 994.89 4054.02 7451.95 1.80 0.43 0.50 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 722.552
-0.88 994.91 4054.02 7451.95 1.74 0.26 0.63 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 723.053
-1.06 994.93 4054.02 7451.95 1.88 0.37 0.46 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 723.554
-1.18 994.95 4054.02 7451.95 1.82 0.30 0.46 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 724.056
-1.08 994.93 4054.02 7451.95 2.02 0.44 0.81 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 724.556
-0.67 994.89 4054.02 7451.95 1.94 0.24 0.67 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 725.057
-1.57 994.99 4054.02 7451.95 1.86 0.27 0.54 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 725.558
-0.92 994.91 4054.02 7451.95 2.10 0.37 0.70 -0.16 -0.14 -0.98 1.36 -0.63 -0.23 726.086
-0.95 994.92 4054.02 7451.95 1.69 0.44 0.76 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 726.56
-1.01 994.93 4054.02 7451.95 2.05 0.30 0.52 -0.16 -0.11 -0.98 1.35 -0.63 -0.22 727.091
-1.09 994.93 4054.02 7451.95 2.05 0.52 0.59 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 727.562
-1.03 994.93 4054.02 7451.95 1.97 0.19 0.67 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 728.064
-1.25 994.95 4054.02 7451.95 2.12 0.33 0.71 -0.16 -0.12 -0.98 1.35 -0.63 -0.22 728.564
-0.88 994.91 4054.02 7451.95 1.73 0.37 0.78 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 729.091
-0.81 994.90 4054.02 7451.95 2.01 0.31 0.48 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 729.566
-0.94 994.92 4054.02 7451.95 2.07 0.46 0.63 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 730.067
-1.19 994.95 4054.02 7451.95 1.86 0.44 0.37 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 730.568
-0.83 994.90 4054.02 7451.95 1.76 0.16 0.83 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 731.069
-1.34 994.96 4054.02 7451.95 2.04 0.36 0.60 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 731.571
-0.61 994.88 4054.02 7451.95 1.91 0.26 0.70 -0.17 -0.12 -0.98 1.35 -0.62 -0.22 732.072
-0.94 994.92 4054.02 7451.95 1.94 0.28 0.85 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 732.573
-1.26 994.95 4054.02 7451.95 1.91 0.14 0.60 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 733.105
-1.19 994.95 4054.02 7451.95 1.90 0.30 0.60 -0.16 -0.12 -0.98 1.35 -0.63 -0.22 733.576
-1.26 994.96 4054.02 7451.95 2.01 -0.03 0.69 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 734.077
-1.29 994.96 4054.02 7451.95 1.77 0.44 0.66 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 734.577
-1.39 994.97 4054.02 7451.95 2.22 0.43 0.80 -0.17 -0.14 -0.98 1.36 -0.62 -0.23 735.115
-0.68 994.89 4054.02 7451.95 1.84 0.36 0.75 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 735.58
-0.53 994.87 4054.02 7451.95 1.99 0.21 0.63 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 736.114
-1.36 994.97 4054.02 7451.95 1.83 0.37 0.71 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 736.581
-0.63 994.88 4054.02 7451.95 2.11 0.36 0.75 -0.16 -0.14 -0.98 1.36 -0.62 -0.23 737.11
-0.86 994.91 4054.02 7451.95 1.99 0.42 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 737.584
-1.15 994.94 4054.02 7451.95 1.98 0.61 0.70 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 738.099
