alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
1.84 1005.55 4054.01 7452.05 1.92 0.22 0.51 0.20 0.98 -0.06 1.38 -0.17 -0.73 1367.377
1.75 1005.56 4054.01 7452.05 0.11 0.21 0.36 0.20 0.99 -0.06 1.38 -0.17 -0.72 1367.879
1.83 1005.56 4054.01 7452.05 1.95 0.24 0.61 0.20 0.98 -0.06 1.38 -0.17 -0.73 1368.379
1.90 1005.55 4054.01 7452.05 2.26 0.47 0.61 0.20 0.98 -0.06 1.38 -0.17 -0.72 1368.881
1.39 1005.61 4054.01 7452.05 1.79 0.39 0.70 0.21 0.99 -0.06 1.38 -0.17 -0.72 1369.382
1.98 1005.54 4054.01 7452.05 2.15 0.56 0.58 0.20 0.99 -0.06 1.39 -0.17 -0.72 1369.909
1.89 1005.55 4054.01 7452.05 2.38 0.22 0.54 0.21 0.99 -0.06 1.38 -0.17 -0.73 1370.384
1.99 1005.54 4054.01 7452.05 2.07 0.58 0.57 0.20 0.99 -0.06 1.38 -0.17 -0.73 1370.913
1.83 1005.55 4054.01 7452.05 1.96 0.38 0.72 0.18 0.98 -0.06 1.39 -0.17 -0.72 1371.386
1.70 1005.57 4054.01 7452.05 2.27 0.29 0.50 0.20 0.98 -0.06 1.38 -0.18 -0.72 1371.915
1.42 1005.60 4054.01 7452.05 2.26 0.21 0.64 0.20 0.99 -0.06 1.38 -0.17 -0.72 1372.388
1.65 1005.58 4054.01 7452.05 2.22 0.44 0.70 0.20 1.00 -0.06 1.38 -0.17 -0.72 1372.946
1.62 1005.58 4054.01 7452.05 2.22 0.29 0.60 0.19 0.98 -0.05 1.38 -0.17 -0.73 1373.39
2.66 1005.46 4054.01 7452.05 2.14 0.39 0.74 0.20 0.98 -0.06 1.38 -0.17 -0.72 1373.921
1.62 1005.58 4054.01 7452.05 2.06 0.60 0.78 0.21 0.98 -0.05 1.39 -0.17 -0.73 1374.392
1.25 1005.62 4054.01 7452.05 2.05 0.41 0.43 0.20 0.99 -0.06 1.38 -0.17 -0.72 1374.92
1.77 1005.56 4054.01 7452.05 2.11 0.43 0.56 0.20 0.99 -0.07 1.38 -0.18 -0.73 1375.394
2.13 1005.52 4054.01 7452.05 2.38 0.17 0.63 0.20 0.99 -0.06 1.38 -0.17 -0.73 1375.895
1.75 1005.56 4054.01 7452.05 2.42 0.32 0.57 0.22 0.99 -0.04 1.38 -0.17 -0.73 1376.396
1.55 1005.59 4054.01 7452.05 2.00 0.12 0.59 0.20 0.98 -0.06 1.38 -0.17 -0.72 1376.898
1.85 1005.55 4054.01 7452.05 2.06 0.45 0.60 0.21 0.98 -0.07 1.38 -0.17 -0.73 1377.398
2.36 1005.49 4054.01 7452.05 2.05 0.47 0.47 0.20 0.98 -0.06 1.38 -0.18 -0.73 1377.899
1.38 1005.61 4054.01 7452.05 1.93 0.45 0.68 0.20 0.98 -0.06 1.38 -0.17 -0.72 1378.4
2.06 1005.53 4054.01 7452.05 2.40 0.29 0.67 0.20 0.99 -0.06 1.38 -0.17 -0.73 1378.931
1.93 1005.54 4054.01 7452.05 2.02 0.38 0.74 0.20 0.98 -0.06 1.38 -0.17 -0.72 1379.402
1.06 1005.65 4054.01 7452.05 2.01 0.45 0.66 0.20 0.98 -0.06 1.38 -0.17 -0.72 1379.903
1.89 1005.55 4054.01 7452.05 2.21 0.38 0.71 0.20 0.98 -0.06 1.38 -0.17 -0.73 1380.404
1.18 1005.63 4054.01 7452.05 1.88 0.20 0.64 0.21 0.98 -0.06 1.38 -0.17 -0.73 1380.905
1.84 1005.55 4054.01 7452.05 2.19 0.27 0.60 0.20 0.99 -0.06 1.38 -0.17 -0.72 1381.406
1.79 1005.56 4054.01 7452.05 2.23 0.25 0.81 0.18 0.98 -0.06 1.38 -0.17 -0.72 1381.935
1.68 1005.57 4054.01 7452.05 2.06 0.49 0.76 0.20 0.99 -0.06 1.38 -0.17 -0.72 1382.408
1.71 1005.57 4054.01 7452.05 2.49 0.45 0.52 0.21 0.99 -0.06 1.38 -0.17 -0.72 1382.909
1.28 1005.62 4054.01 7452.05 2.43 0.46 0.79 0.20 0.98 -0.06 1.39 -0.17 -0.72 1383.41
1.07 1005.65 4054.01 7452.05 2.28 0.32 0.45 0.18 0.98 -0.06 1.38 -0.17 -0.72 1383.911
1.85 1005.55 4054.01 7452.05 2.03 0.39 0.64 0.20 0.98 -0.06 1.38 -0.17 -0.72 1384.412
1.73 1005.57 4054.01 7452.05 2.14 0.17 0.60 0.20 0.98 -0.05 1.38 -0.17 -0.72 1384.913
1.14 1005.64 4054.01 7452.05 2.16 0.31 0.59 0.19 0.98 -0.06 1.38 -0.17 -0.72 1385.414
1.76 1005.56 4054.01 7452.05 2.34 0.31 0.63 0.19 0.98 -0.06 1.38 -0.17 -0.72 1385.979
2.19 1005.51 4054.01 7452.05 2.17 0.34 0.70 0.20 0.98 -0.06 1.38 -0.17 -0.72 1386.417
1.76 1005.56 4054.01 7452.05 2.07 0.26 0.60 0.19 0.98 -0.06 1.38 -0.17 -0.71 1386.996
2.11 1005.52 4054.01 7452.05 2.37 0.38 0.64 0.20 0.99 -0.06 1.38 -0.17 -0.72 1387.419
1.89 1005.55 4054.01 7452.05 2.23 0.57 0.79 0.20 0.98 -0.06 1.38 -0.17 -0.72 1387.92
1.72 1005.57 4054.01 7452.05 1.89 0.42 0.60 0.20 0.98 -0.06 1.38 -0.17 -0.72 1388.422
1.36 1005.61 4054.01 7452.05 2.32 0.24 0.60 0.20 0.98 -0.06 1.38 -0.17 -0.72 1388.999
1.82 1005.56 4054.01 7452.05 1.97 0.45 0.82 0.20 0.99 -0.06 1.38 -0.17 -0.72 1389.423
2.63 1005.46 4054.01 7452.05 2.27 0.38 0.73 0.20 0.98 -0.06 1.38 -0.17 -0.72 1389.988
2.10 1005.52 4054.01 7452.05 2.20 0.39 0.55 0.20 0.98 -0.06 1.38 -0.17 -0.73 1390.426
1.82 1005.56 4054.01 7452.05 2.06 0.54 0.64 0.20 0.99 -0.06 1.38 -0.17 -0.73 1390.991
2.01 1005.53 4054.01 7452.05 2.32 0.35 0.52 0.20 0.98 -0.06 1.37 -0.17 -0.73 1391.427
1.90 1005.55 4054.01 7452.05 2.26 0.60 0.57 0.20 0.98 -0.06 1.37 -0.17 -0.72 1392.008
2.15 1005.52 4054.01 7452.05 2.22 0.49 0.66 0.20 0.99 -0.06 1.38 -0.17 -0.73 1392.43
1.96 1005.54 4054.01 7452.05 0.05 0.52 0.55 0.20 0.98 -0.06 1.38 -0.17 -0.72 1393.008
2.49 1005.48 4054.01 7452.05 2.17 0.19 0.63 0.20 0.98 -0.06 1.38 -0.16 -0.72 1393.431
1.70 1005.57 4054.01 7452.05 2.08 0.33 0.75 0.19 0.99 -0.06 1.38 -0.17 -0.73 1394.009
1.80 1005.56 4054.01 7452.05 2.38 0.20 0.61 0.20 0.98 -0.06 1.38 -0.17 -0.73 1394.434
1.89 1005.55 4054.01 7452.05 2.23 0.17 0.80 0.20 0.99 -0.06 1.38 -0.17 -0.72 1395.015
2.09 1005.52 4054.01 7452.05 2.14 0.44 0.64 0.20 0.98 -0.06 1.39 -0.17 -0.72 1395.435
2.02 1005.53 4054.01 7452.05 2.08 0.39 0.56 0.20 1.00 -0.06 1.38 -0.17 -0.74 1396.017
2.17 1005.52 4054.01 7452.05 2.22 0.08 0.35 0.20 0.98 -0.06 1.38 -0.17 -0.73 1396.438
1.91 1005.55 4054.01 7452.05 2.13 0.95 0.52 0.20 0.98 -0.06 1.38 -0.16 -0.73 1396.938
1.76 1005.56 4054.01 7452.05 2.35 0.44 0.48 0.20 0.98 -0.06 1.39 -0.16 -0.74 1397.439
1.99 1005.54 4054.01 7452.05 2.17 0.52 0.61 0.20 0.98 -0.06 1.38 -0.16 -0.73 1397.967
2.61 1005.46 4054.01 7452.05 2.08 0.34 0.48 0.19 0.99 -0.06 1.38 -0.16 -0.73 1398.441
2.10 1005.52 4054.01 7452.05 4.45 0.12 0.68 0.20 0.99 -0.06 1.38 -0.17 -0.73 1398.966
1.64 1005.58 4054.01 7452.05 2.32 0.24 0.63 0.21 0.99 -0.06 1.38 -0.17 -0.73 1399.443
1.55 1005.59 4054.01 7452.05 2.11 0.24 0.47 0.20 0.98 -0.06 1.38 -0.16 -0.72 1400.024
1.75 1005.56 4054.01 7452.05 2.06 0.28 0.41 0.21 0.98 -0.07 1.38 -0.16 -0.72 1400.445
1.74 1005.57 4054.01 7452.05 2.33 0.53 0.36 0.20 0.99 -0.06 1.38 -0.16 -0.73 1400.973
1.95 1005.54 4054.01 7452.05 2.27 0.47 0.59 0.21 0.98 -0.07 1.38 -0.17 -0.72 1401.447
1.73 1005.57 4054.01 7452.05 2.23 0.43 0.62 0.20 0.98 -0.06 1.38 -0.16 -0.73 1401.949
1.76 1005.56 4054.01 7452.05 1.84 0.17 0.71 0.19 0.98 -0.06 1.38 -0.16 -0.72 1402.449
1.73 1005.57 4054.01 7452.05 2.28 0.25 0.55 0.20 0.97 -0.06 1.38 -0.17 -0.73 1403.029
1.97 1005.54 4054.01 7452.05 2.30 0.52 0.53 0.19 0.99 -0.06 1.38 -0.16 -0.73 1403.451
1.67 1005.57 4054.01 7452.05 2.08 0.29 0.67 0.20 0.99 -0.05 1.38 -0.16 -0.72 1404.046
1.89 1005.55 4054.01 7452.05 1.77 0.38 0.80 0.20 0.99 -0.06 1.38 -0.16 -0.72 1404.454
2.14 1005.52 4054.01 7452.05 2.26 0.36 0.60 0.20 0.98 -0.06 1.38 -0.17 -0.72 1405.031
1.83 1005.56 4054.01 7452.05 2.21 0.39 0.56 0.21 0.98 -0.04 1.38 -0.17 -0.72 1405.456
1.99 1005.54 4054.01 7452.05 2.07 0.13 0.67 0.20 1.00 -0.06 1.37 -0.17 -0.72 1406.012
2.15 1005.52 4054.01 7452.05 2.00 0.46 0.60 0.20 0.99 -0.06 1.37 -0.17 -0.73 1406.458
2.17 1005.52 4054.01 7452.05 2.01 0.26 0.67 0.20 0.98 -0.06 1.39 -0.16 -0.72 1407.015
2.29 1005.50 4054.01 7452.05 2.17 0.48 0.64 0.18 0.99 -0.06 1.38 -0.16 -0.73 1407.46
1.88 1005.55 4054.01 7452.05 2.20 0.34 0.49 0.20 0.99 -0.05 1.38 -0.16 -0.73 1407.986
2.29 1005.50 4054.01 7452.05 2.18 0.33 0.70 0.19 0.98 -0.06 1.38 -0.17 -0.72 1408.462
2.03 1005.53 4054.01 7452.05 1.90 0.37 0.58 0.20 0.98 -0.06 1.38 -0.17 -0.72 1409.043
2.42 1005.48 4054.01 7452.05 2.12 0.12 0.68 0.20 0.98 -0.06 1.37 -0.16 -0.72 1409.464
1.40 1005.61 4054.01 7452.05 2.16 0.18 0.57 0.20 1.00 -0.06 1.38 -0.17 -0.72 1410.046
1.38 1005.61 4054.01 7452.05 2.25 0.25 0.56 0.18 0.98 -0.06 1.38 -0.17 -0.72 1410.466
1.66 1005.58 4054.01 7452.05 0.08 0.60 0.37 0.20 0.97 -0.06 1.38 -0.17 -0.72 1411.052
1.84 1005.55 4054.01 7452.05 2.11 0.30 0.72 0.21 0.99 -0.03 1.38 -0.17 -0.72 1411.468
2.09 1005.52 4054.01 7452.05 2.09 0.22 0.60 0.20 1.00 -0.06 1.38 -0.17 -0.73 1412.055
2.38 1005.49 4054.01 7452.05 2.08 0.38 0.65 0.19 0.99 -0.06 1.38 -0.17 -0.72 1412.47
1.74 1005.57 4054.01 7452.05 2.07 0.66 0.79 0.20 0.97 -0.06 1.38 -0.17 -0.72 1413.051
1.51 1005.59 4054.01 7452.05 1.97 0.42 0.52 0.20 0.98 -0.05 1.38 -0.16 -0.72 1413.472
2.04 1005.53 4054.01 7452.05 2.13 0.37 0.56 0.20 0.99 -0.06 1.38 -0.16 -0.72 1414.05
2.19 1005.51 4054.01 7452.05 2.28 0.35 0.52 0.18 0.98 -0.05 1.38 -0.16 -0.73 1414.474
1.77 1005.56 4054.01 7452.05 2.02 0.31 0.49 0.20 0.99 -0.06 1.38 -0.17 -0.72 1415.049
1.89 1005.55 4054.01 7452.05 2.07 0.33 0.51 0.21 0.98 -0.05 1.37 -0.17 -0.72 1415.476
1.92 1005.54 4054.01 7452.05 1.97 0.61 0.52 0.20 0.99 -0.06 1.38 -0.17 -0.72 1416.046
2.01 1005.53 4054.01 7452.05 2.13 0.21 0.60 0.19 0.98 -0.06 1.38 -0.17 -0.71 1416.478
2.27 1005.50 4054.01 7452.05 2.05 0.27 0.60 0.20 0.99 -0.06 1.38 -0.17 -0.72 1417.066
1.90 1005.55 4054.01 7452.05 2.05 0.44 0.81 0.20 0.98 -0.06 1.38 -0.17 -0.71 1417.48
1.43 1005.60 4054.01 7452.05 1.88 0.55 0.57 0.20 0.97 -0.06 1.38 -0.17 -0.72 1418.038
1.93 1005.54 4054.01 7452.05 2.25 0.45 0.68 0.20 0.98 -0.06 1.38 -0.17 -0.72 1418.482
1.82 1005.56 4054.01 7452.05 2.12 0.62 0.51 0.19 0.98 -0.06 1.38 -0.17 -0.72 1419.046
1.82 1005.56 4054.01 7452.05 2.08 0.14 0.69 0.19 0.98 -0.06 1.38 -0.16 -0.72 1419.484
2.13 1005.52 4054.01 7452.05 1.87 0.22 0.52 0.20 0.99 -0.06 1.38 -0.17 -0.73 1420.06
2.16 1005.52 4054.01 7452.05 2.20 0.24 0.67 0.19 0.98 -0.06 1.38 -0.17 -0.73 1420.486
2.48 1005.48 4054.01 7452.05 2.43 0.60 0.74 0.20 1.00 -0.06 1.38 -0.17 -0.72 1421.068
2.06 1005.53 4054.01 7452.05 2.29 0.59 0.51 0.20 0.98 -0.06 1.38 -0.17 -0.73 1421.489
2.18 1005.51 4054.01 7452.05 2.40 0.33 0.63 0.20 0.99 -0.06 1.38 -0.17 -0.72 1422.07
1.98 1005.54 4054.01 7452.05 0.06 0.25 0.60 0.20 0.98 -0.06 1.38 -0.16 -0.72 1422.491
2.40 1005.49 4054.01 7452.05 2.29 0.47 0.39 0.20 0.98 -0.06 1.38 -0.16 -0.73 1423.071
2.35 1005.49 4054.01 7452.05 1.99 0.33 0.61 0.20 0.99 -0.06 1.38 -0.16 -0.73 1423.494
2.10 1005.52 4054.01 7452.05 2.13 0.51 0.30 0.20 0.99 -0.06 1.38 -0.16 -0.72 1424.053
1.84 1005.55 4054.01 7452.05 4.44 0.36 0.74 0.19 0.98 -0.06 1.38 -0.17 -0.73 1424.495
2.17 1005.51 4054.01 7452.05 2.46 0.24 0.56 0.20 0.98 -0.06 1.38 -0.17 -0.72 1425.069
2.58 1005.47 4054.01 7452.05 2.21 0.36 0.76 0.20 0.99 -0.06 1.38 -0.17 -0.73 1425.498
2.47 1005.48 4054.01 7452.05 2.42 0.31 0.34 0.20 1.00 -0.06 1.38 -0.16 -0.73 1426.074
2.76 1005.44 4054.01 7452.05 4.39 0.40 0.53 0.20 0.99 -0.06 1.38 -0.16 -0.72 1426.499
2.28 1005.50 4054.01 7452.05 2.35 0.14 0.47 0.20 0.99 -0.06 1.38 -0.17 -0.72 1427.08
2.12 1005.52 4054.01 7452.05 2.19 0.55 0.54 0.20 0.99 -0.06 1.38 -0.17 -0.72 1427.502
2.45 1005.48 4054.01 7452.05 2.14 0.29 0.68 0.19 0.99 -0.06 1.38 -0.17 -0.72 1428.085
2.13 1005.52 4054.01 7452.05 0.16 0.28 0.60 0.20 0.98 -0.05 1.38 -0.17 -0.72 1428.503
2.57 1005.47 4054.01 7452.05 2.21 0.61 0.74 0.20 0.99 -0.06 1.38 -0.16 -0.71 1429.082
2.03 1005.53 4054.01 7452.05 2.04 0.16 0.41 0.20 0.98 -0.06 1.38 -0.16 -0.73 1429.506
2.47 1005.48 4054.01 7452.05 1.78 0.30 0.52 0.20 0.98 -0.06 1.38 -0.16 -0.72 1430.084
2.08 1005.53 4054.01 7452.05 2.13 0.31 0.46 0.21 0.99 -0.06 1.38 -0.17 -0.73 1430.507
2.43 1005.48 4054.01 7452.05 0.11 0.44 0.37 0.20 0.99 -0.06 1.38 -0.16 -0.72 1431.074
2.40 1005.49 4054.01 7452.05 2.17 0.53 0.32 0.19 0.99 -0.07 1.38 -0.16 -0.73 1431.51
2.62 1005.46 4054.01 7452.05 2.07 0.38 0.50 0.20 1.00 -0.06 1.38 -0.16 -0.73 1432.078
2.51 1005.47 4054.01 7452.05 1.77 0.64 0.45 0.20 0.99 -0.06 1.38 -0.17 -0.73 1432.511
2.59 1005.46 4054.01 7452.05 2.07 0.43 0.81 0.20 0.99 -0.06 1.38 -0.16 -0.73 1433.079
2.62 1005.46 4054.01 7452.05 2.14 0.33 0.63 0.19 0.98 -0.06 1.38 -0.17 -0.73 1433.513
2.37 1005.49 4054.01 7452.05 4.45 0.37 0.58 0.20 0.99 -0.06 1.38 -0.17 -0.72 1434.067
1.96 1005.54 4054.01 7452.05 2.06 0.33 0.36 0.20 0.98 -0.07 1.38 -0.17 -0.72 1434.515
2.40 1005.49 4054.01 7452.05 2.34 0.47 0.69 0.19 0.99 -0.06 1.38 -0.17 -0.71 1435.081
2.39 1005.49 4054.01 7452.05 2.40 0.30 0.50 0.19 0.99 -0.04 1.38 -0.17 -0.72 1435.517
2.52 1005.47 4054.01 7452.05 2.21 0.54 0.79 0.19 0.99 -0.06 1.37 -0.16 -0.72 1436.078
2.49 1005.48 4054.01 7452.05 1.99 0.41 0.65 0.20 0.99 -0.06 1.38 -0.16 -0.72 1436.519
2.31 1005.50 4054.01 7452.05 2.06 0.24 0.63 0.20 0.99 -0.06 1.38 -0.16 -0.73 1437.077
2.40 1005.49 4054.01 7452.05 2.30 0.32 0.38 0.21 0.99 -0.07 1.38 -0.17 -0.72 1437.521
2.43 1005.48 4054.01 7452.05 0.08 0.16 0.55 0.20 0.98 -0.06 1.38 -0.17 -0.72 1438.068
2.26 1005.50 4054.01 7452.05 1.92 0.40 0.77 0.19 0.98 -0.07 1.38 -0.17 -0.72 1438.523
2.03 1005.53 4054.01 7452.05 2.10 0.35 0.65 0.20 0.98 -0.06 1.37 -0.17 -0.72 1439.112
1.63 1005.58 4054.01 7452.05 2.23 0.48 0.81 0.20 0.98 -0.06 1.38 -0.16 -0.73 1439.526
1.78 1005.56 4054.01 7452.05 2.25 0.55 0.77 0.20 0.98 -0.06 1.38 -0.17 -0.72 1440.081
2.72 1005.45 4054.01 7452.05 2.12 0.52 0.67 0.21 0.98 -0.05 1.38 -0.17 -0.72 1440.528
2.15 1005.52 4054.01 7452.05 0.03 0.52 0.67 0.20 0.99 -0.06 1.38 -0.16 -0.71 1441.119
1.99 1005.54 4054.01 7452.05 2.01 0.30 0.47 0.20 0.98 -0.05 1.38 -0.17 -0.72 1441.53
2.59 1005.46 4054.01 7452.05 2.36 0.30 0.63 0.20 0.99 -0.05 1.38 -0.17 -0.72 1442.094
2.34 1005.49 4054.01 7452.05 2.13 0.44 0.67 0.19 0.99 -0.06 1.38 -0.17 -0.72 1442.532
2.06 1005.53 4054.01 7452.05 1.89 0.28 0.70 0.19 0.99 -0.06 1.38 -0.16 -0.72 1443.084
2.11 1005.52 4054.01 7452.05 2.24 0.34 0.51 0.18 0.98 -0.06 1.38 -0.16 -0.72 1443.534
2.22 1005.51 4054.01 7452.05 2.32 0.34 0.45 0.20 0.99 -0.06 1.38 -0.16 -0.72 1444.08
2.31 1005.50 4054.01 7452.05 2.24 0.41 0.69 0.20 0.99 -0.05 1.38 -0.17 -0.72 1444.536
2.27 1005.50 4054.01 7452.05 2.00 0.29 0.69 0.20 0.98 -0.06 1.38 -0.16 -0.72 1445.115
1.87 1005.55 4054.01 7452.05 1.99 0.58 0.62 0.20 0.99 -0.06 1.38 -0.17 -0.72 1445.538
1.78 1005.56 4054.01 7452.05 2.26 0.48 0.38 0.19 0.99 -0.06 1.38 -0.17 -0.72 1446.112
2.69 1005.45 4054.01 7452.05 1.96 0.37 0.57 0.20 0.99 -0.06 1.37 -0.16 -0.73 1446.54
2.27 1005.50 4054.01 7452.05 2.24 0.36 0.77 0.19 0.98 -0.06 1.37 -0.16 -0.73 1447.137
2.08 1005.53 4054.01 7452.05 2.00 0.31 0.52 0.20 0.98 -0.06 1.38 -0.16 -0.73 1447.542
1.94 1005.54 4054.01 7452.05 2.06 0.30 0.52 0.20 0.99 -0.06 1.38 -0.16 -0.73 1448.122
2.23 1005.51 4054.01 7452.05 2.02 0.45 0.62 0.20 0.98 -0.06 1.38 -0.16 -0.72 1448.544
2.48 1005.48 4054.01 7452.05 2.18 0.38 0.68 0.20 0.98 -0.06 1.38 -0.16 -0.72 1449.125
1.83 1005.56 4054.01 7452.05 2.27 0.13 0.54 0.20 0.98 -0.06 1.38 -0.17 -0.72 1449.546
2.12 1005.52 4054.01 7452.05 2.12 0.49 0.67 0.19 1.00 -0.06 1.38 -0.16 -0.72 1450.121
1.73 1005.57 4054.01 7452.05 2.28 0.32 0.44 0.20 0.99 -0.06 1.38 -0.16 -0.72 1450.548
2.65 1005.46 4054.01 7452.05 2.35 0.20 0.62 0.19 0.98 -0.06 1.38 -0.16 -0.72 1451.137
2.60 1005.46 4054.01 7452.05 2.20 0.34 0.70 0.19 0.98 -0.05 1.38 -0.16 -0.73 1451.55
2.74 1005.45 4054.01 7452.05 2.28 0.19 0.63 0.20 0.98 -0.06 1.38 -0.17 -0.72 1452.101
2.15 1005.52 4054.01 7452.05 1.97 0.32 0.71 0.20 0.99 -0.06 1.38 -0.16 -0.71 1452.557
2.03 1005.53 4054.01 7452.05 0.00 0.47 0.67 0.20 0.99 -0.06 1.38 -0.16 -0.71 1453.109
2.71 1005.45 4054.01 7452.05 2.28 0.47 0.66 0.19 0.98 -0.06 1.38 -0.16 -0.72 1453.564
2.40 1005.49 4054.01 7452.05 0.06 0.31 0.64 0.20 0.99 -0.06 1.38 -0.16 -0.72 1454.101
2.43 1005.48 4054.01 7452.05 2.47 0.38 0.51 0.20 0.99 -0.06 1.38 -0.16 -0.72 1454.566
2.31 1005.50 4054.01 7452.05 2.19 0.32 0.40 0.19 0.98 -0.06 1.37 -0.17 -0.73 1455.111
2.18 1005.51 4054.01 7452.05 2.20 0.21 0.60 0.19 0.98 -0.06 1.38 -0.16 -0.72 1455.569
2.68 1005.45 4054.01 7452.05 0.01 0.17 0.45 0.20 0.98 -0.06 1.38 -0.17 -0.72 1456.107
2.27 1005.50 4054.01 7452.05 1.95 0.41 0.64 0.20 0.99 -0.05 1.38 -0.16 -0.73 1456.571
2.46 1005.48 4054.01 7452.05 2.31 0.50 0.57 0.19 0.99 -0.06 1.38 -0.17 -0.73 1457.119
2.69 1005.45 4054.01 7452.05 2.21 0.38 0.59 0.20 0.99 -0.06 1.38 -0.16 -0.72 1457.574
2.49 1005.48 4054.01 7452.05 2.21 0.39 0.78 0.20 1.00 -0.06 1.37 -0.17 -0.73 1458.12
1.89 1005.55 4054.01 7452.05 2.07 0.39 0.64 0.20 0.98 -0.06 1.38 -0.17 -0.73 1458.576
2.66 1005.46 4054.01 7452.05 2.17 0.45 0.58 0.21 0.98 -0.05 1.37 -0.16 -0.72 1459.121
2.14 1005.52 4054.01 7452.05 2.26 0.42 0.64 0.19 0.98 -0.06 1.38 -0.17 -0.72 1459.578
2.06 1005.53 4054.01 7452.05 2.34 0.38 0.72 0.18 0.98 -0.06 1.37 -0.16 -0.73 1460.139
1.66 1005.58 4054.01 7452.05 1.85 0.21 0.50 0.19 0.98 -0.06 1.38 -0.17 -0.72 1460.58
2.23 1005.51 4054.01 7452.05 4.34 0.34 0.66 0.21 0.99 -0.06 1.37 -0.17 -0.72 1461.107
2.96 1005.42 4054.01 7452.05 2.26 0.37 0.55 0.19 0.99 -0.05 1.38 -0.17 -0.72 1461.582
2.28 1005.50 4054.01 7452.05 2.07 0.40 0.60 0.20 1.00 -0.06 1.37 -0.17 -0.72 1462.124
1.96 1005.54 4054.01 7452.05 2.06 0.45 0.52 0.20 0.98 -0.06 1.38 -0.17 -0.72 1462.584
2.27 1005.50 4054.01 7452.05 2.15 0.39 0.62 0.20 0.99 -0.06 1.37 -0.17 -0.72 1463.086
1.95 1005.54 4054.01 7452.05 2.28 0.33 0.61 0.19 0.98 -0.06 1.38 -0.16 -0.73 1463.586
1.87 1005.55 4054.01 7452.05 2.33 0.38 0.53 0.17 0.97 -0.05 1.38 -0.16 -0.72 1464.11
1.79 1005.56 4054.01 7452.05 2.04 0.29 0.31 0.19 0.98 -0.06 1.37 -0.17 -0.72 1464.588
2.14 1005.52 4054.01 7452.05 2.19 0.24 0.55 0.20 0.99 -0.07 1.38 -0.17 -0.72 1465.111
1.69 1005.57 4054.01 7452.05 2.07 0.45 0.67 0.20 0.99 -0.06 1.37 -0.17 -0.73 1465.59
2.25 1005.50 4054.01 7452.05 0.07 0.55 0.75 0.20 0.99 -0.05 1.38 -0.17 -0.73 1466.137
2.10 1005.52 4054.01 7452.05 2.49 0.41 0.64 0.19 0.99 -0.06 1.37 -0.17 -0.72 1466.592
2.16 1005.52 4054.01 7452.05 2.26 0.39 0.47 0.20 0.99 -0.06 1.38 -0.16 -0.73 1467.144
2.98 1005.42 4054.01 7452.05 2.10 0.50 0.73 0.20 0.99 -0.06 1.37 -0.17 -0.73 1467.598
2.06 1005.53 4054.01 7452.05 2.08 0.30 0.43 0.21 0.97 -0.07 1.37 -0.16 -0.73 1468.142
1.89 1005.55 4054.01 7452.05 2.34 0.38 0.71 0.19 0.99 -0.06 1.37 -0.17 -0.72 1468.6
2.20 1005.51 4054.01 7452.05 4.45 0.45 0.66 0.19 0.99 -0.06 1.37 -0.16 -0.73 1469.144
2.37 1005.49 4054.01 7452.05 2.29 0.41 0.51 0.19 0.99 -0.06 1.37 -0.17 -0.73 1469.602
2.63 1005.46 4054.01 7452.05 2.12 0.23 0.44 0.21 0.98 -0.07 1.37 -0.17 -0.72 1470.149
2.04 1005.53 4054.01 7452.05 1.99 0.24 0.53 0.19 0.99 -0.08 1.37 -0.17 -0.73 1470.604
2.58 1005.47 4054.01 7452.05 2.14 0.34 0.33 0.19 0.98 -0.05 1.37 -0.17 -0.72 1471.139
2.45 1005.48 4054.01 7452.05 2.25 0.46 0.60 0.18 0.98 -0.05 1.37 -0.16 -0.73 1471.606
2.58 1005.47 4054.01 7452.05 2.24 0.45 0.67 0.18 0.98 -0.07 1.38 -0.16 -0.73 1472.158
2.44 1005.48 4054.01 7452.05 1.91 0.16 0.57 0.20 0.98 -0.07 1.38 -0.16 -0.72 1472.608
2.56 1005.47 4054.01 7452.05 2.40 0.17 0.55 0.19 0.99 -0.05 1.37 -0.16 -0.73 1473.14
2.50 1005.48 4054.01 7452.05 2.00 0.27 0.60 0.18 0.98 -0.06 1.38 -0.16 -0.72 1473.61
2.14 1005.52 4054.01 7452.05 1.84 0.35 0.54 0.21 0.99 -0.05 1.38 -0.17 -0.72 1474.148
2.12 1005.52 4054.01 7452.05 2.19 0.31 0.81 0.20 0.99 -0.06 1.37 -0.16 -0.72 1474.612
2.54 1005.47 4054.01 7452.05 2.40 0.63 0.60 0.22 0.97 -0.05 1.38 -0.16 -0.73 1475.159
2.73 1005.45 4054.01 7452.05 2.34 0.45 0.71 0.19 0.98 -0.04 1.38 -0.17 -0.72 1475.614
2.27 1005.50 4054.01 7452.05 2.32 0.23 0.76 0.20 0.99 -0.06 1.37 -0.17 -0.72 1476.141
2.10 1005.52 4054.01 7452.05 2.31 0.43 0.76 0.19 0.98 -0.06 1.37 -0.17 -0.73 1476.616
2.35 1005.49 4054.01 7452.05 2.44 0.43 0.63 0.19 0.99 -0.06 1.37 -0.17 -0.72 1477.149
2.32 1005.50 4054.01 7452.05 2.08 0.25 0.55 0.20 0.98 -0.06 1.37 -0.17 -0.72 1477.618
