alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
2.66 994.58 4054.02 7452.06 0.71 3.60 1.32 0.95 -0.22 -0.16 1.60 -0.04 -0.31 1047.247
2.25 994.62 4054.02 7452.06 1.16 -16.19 0.52 0.97 -0.28 -0.18 1.61 -0.03 -0.35 1047.69
1.90 994.67 4054.02 7452.06 14.36 -1.60 -3.35 0.97 -0.14 -0.15 1.61 -0.03 -0.36 1048.253
1.93 994.66 4054.02 7452.06 -6.84 -5.43 2.39 0.87 -0.24 -0.11 1.61 -0.04 -0.35 1048.692
1.98 994.66 4054.02 7452.06 -23.10 -7.14 -2.56 0.93 -0.24 -0.16 1.62 -0.05 -0.36 1049.269
2.24 994.63 4054.02 7452.06 4.20 8.01 3.71 0.93 -0.27 -0.15 1.62 -0.06 -0.37 1049.692
2.07 994.65 4054.02 7452.06 2.11 1.79 -0.17 0.93 -0.28 -0.16 1.62 -0.07 -0.36 1050.249
1.90 994.67 4054.02 7452.06 0.58 -1.79 1.63 0.92 -0.31 -0.14 1.63 -0.08 -0.37 1050.695
1.56 994.71 4054.02 7452.06 2.12 1.37 1.16 0.92 -0.30 -0.13 1.62 -0.07 -0.37 1051.272
2.17 994.63 4054.02 7452.06 3.47 1.95 0.04 0.93 -0.30 -0.15 1.62 -0.08 -0.37 1051.697
1.94 994.66 4054.02 7452.06 2.07 1.14 -0.03 0.92 -0.31 -0.16 1.62 -0.07 -0.37 1052.293
1.86 994.67 4054.02 7452.06 2.55 0.29 -0.25 0.92 -0.31 -0.14 1.62 -0.07 -0.38 1052.7
1.87 994.67 4054.02 7452.06 2.16 0.01 1.63 0.93 -0.31 -0.14 1.62 -0.07 -0.37 1053.245
2.19 994.63 4054.02 7452.06 2.04 -0.23 -0.39 0.92 -0.30 -0.14 1.62 -0.08 -0.37 1053.704
1.56 994.71 4054.02 7452.06 6.71 1.89 3.49 0.91 -0.30 -0.14 1.62 -0.08 -0.37 1054.257
1.54 994.71 4054.02 7452.06 3.19 2.22 1.69 0.92 -0.30 -0.17 1.63 -0.09 -0.36 1054.703
2.15 994.64 4054.02 7452.06 6.70 0.02 0.69 0.92 -0.30 -0.18 1.62 -0.09 -0.39 1055.259
2.35 994.61 4054.02 7452.06 1.54 -0.20 -1.05 0.92 -0.31 -0.18 1.62 -0.09 -0.37 1055.708
2.12 994.64 4054.02 7452.06 3.92 0.18 -0.68 0.92 -0.31 -0.17 1.62 -0.08 -0.33 1056.3
1.94 994.66 4054.02 7452.06 1.54 0.66 0.31 0.92 -0.31 -0.17 1.62 -0.08 -0.36 1056.707
1.66 994.69 4054.02 7452.06 2.12 0.43 0.13 0.92 -0.31 -0.17 1.62 -0.08 -0.37 1057.295
1.79 994.68 4054.02 7452.06 1.56 0.39 -0.24 0.91 -0.31 -0.16 1.62 -0.08 -0.35 1057.711
2.13 994.64 4054.02 7452.06 2.97 0.57 -0.67 0.92 -0.31 -0.16 1.62 -0.08 -0.36 1058.253
1.98 994.66 4054.02 7452.06 3.00 -0.74 -0.29 0.91 -0.31 -0.15 1.62 -0.08 -0.35 1058.713
2.34 994.61 4054.02 7452.06 1.12 0.45 0.47 0.92 -0.31 -0.16 1.62 -0.08 -0.36 1059.311
1.98 994.66 4054.02 7452.06 1.59 1.00 0.80 0.92 -0.31 -0.16 1.63 -0.08 -0.36 1059.714
2.06 994.65 4054.02 7452.06 2.46 0.47 0.84 0.92 -0.31 -0.17 1.62 -0.08 -0.37 1060.27
2.43 994.60 4054.02 7452.06 3.26 0.63 0.77 0.92 -0.31 -0.16 1.62 -0.08 -0.36 1060.715
2.01 994.65 4054.02 7452.06 1.55 -0.50 -0.05 0.92 -0.30 -0.16 1.62 -0.08 -0.37 1061.278
2.36 994.61 4054.02 7452.06 2.65 -1.89 -0.52 0.92 -0.31 -0.15 1.62 -0.07 -0.37 1061.72
2.14 994.64 4054.02 7452.06 0.25 1.07 2.63 0.92 -0.30 -0.15 1.62 -0.08 -0.36 1062.274
2.10 994.64 4054.02 7452.06 3.99 -0.15 -0.29 0.92 -0.30 -0.15 1.62 -0.08 -0.36 1062.721
1.98 994.66 4054.02 7452.06 2.19 0.47 1.24 0.92 -0.30 -0.16 1.62 -0.08 -0.36 1063.3
1.79 994.68 4054.02 7452.06 1.12 2.20 -1.12 0.92 -0.30 -0.15 1.62 -0.07 -0.36 1063.723
2.04 994.65 4054.02 7452.06 0.17 1.24 1.11 0.93 -0.30 -0.14 1.62 -0.07 -0.36 1064.28
1.83 994.67 4054.02 7452.06 3.82 -0.10 -0.16 0.92 -0.31 -0.15 1.62 -0.08 -0.37 1064.725
1.99 994.66 4054.02 7452.06 2.56 0.11 0.45 0.92 -0.30 -0.16 1.62 -0.07 -0.35 1065.325
2.08 994.65 4054.02 7452.06 2.42 0.80 1.43 0.93 -0.30 -0.16 1.62 -0.07 -0.37 1065.725
1.34 994.73 4054.02 7452.06 2.28 0.70 -0.15 0.92 -0.31 -0.15 1.62 -0.07 -0.37 1066.311
1.99 994.66 4054.02 7452.06 2.56 -0.12 0.15 0.92 -0.31 -0.15 1.62 -0.07 -0.37 1066.728
1.88 994.67 4054.02 7452.06 3.26 0.31 -0.18 0.91 -0.30 -0.15 1.62 -0.07 -0.36 1067.324
2.30 994.62 4054.02 7452.06 3.49 1.68 -0.02 0.92 -0.34 -0.13 1.62 -0.06 -0.36 1067.73
1.92 994.66 4054.02 7452.06 -3.19 11.11 -1.94 0.87 -0.37 -0.14 1.62 -0.07 -0.35 1068.309
2.17 994.63 4054.02 7452.06 0.83 6.54 -0.66 0.89 -0.40 -0.15 1.62 -0.08 -0.33 1068.732
1.76 994.68 4054.02 7452.06 -0.98 -1.94 4.96 0.89 -0.37 -0.14 1.62 -0.08 -0.34 1069.284
2.15 994.64 4054.01 7452.06 8.85 2.29 -0.89 0.90 -0.35 -0.16 1.62 -0.07 -0.34 1069.735
1.93 994.66 4054.01 7452.06 -3.73 0.27 2.98 0.89 -0.36 -0.16 1.62 -0.08 -0.34 1070.322
2.01 994.65 4054.01 7452.06 2.83 -0.87 -1.97 0.90 -0.35 -0.16 1.62 -0.08 -0.34 1070.738
1.38 994.73 4054.01 7452.06 3.63 5.92 0.16 0.92 -0.36 -0.22 1.62 -0.07 -0.35 1071.29
1.32 994.73 4054.01 7452.06 6.70 -3.19 -2.50 0.94 -0.33 -0.16 1.62 -0.06 -0.34 1071.751
2.02 994.65 4054.01 7452.06 13.81 -6.21 -6.16 0.96 -0.41 -0.11 1.61 -0.05 -0.33 1072.304
2.02 994.65 4054.01 7452.06 7.21 -4.09 -7.42 0.93 -0.31 -0.08 1.60 -0.01 -0.33 1072.76
2.01 994.65 4054.01 7452.06 4.29 0.00 0.68 0.93 -0.32 -0.06 1.60 -0.01 -0.33 1073.338
1.72 994.69 4054.01 7452.06 2.70 2.12 0.90 0.92 -0.33 -0.07 1.59 -0.01 -0.33 1073.76
2.28 994.62 4054.01 7452.06 -0.38 4.93 3.96 0.94 -0.32 -0.06 1.59 -0.01 -0.32 1074.298
2.13 994.64 4054.01 7452.06 -1.09 5.15 3.50 0.95 -0.35 -0.06 1.60 -0.01 -0.33 1074.763
2.00 994.65 4054.01 7452.06 10.69 -3.84 1.23 0.92 -0.31 -0.07 1.60 -0.02 -0.32 1075.307
1.78 994.68 4054.01 7452.06 -0.21 2.37 0.52 0.94 -0.33 -0.06 1.60 -0.01 -0.33 1075.765
2.06 994.65 4054.01 7452.06 6.57 -1.95 -1.60 0.93 -0.31 -0.08 1.60 -0.01 -0.32 1076.311
2.22 994.63 4054.01 7452.06 5.18 0.67 1.01 0.93 -0.32 -0.07 1.59 -0.00 -0.33 1076.766
2.06 994.65 4054.01 7452.06 0.64 1.65 -2.24 0.93 -0.32 -0.07 1.60 -0.00 -0.32 1077.335
2.39 994.61 4054.01 7452.06 1.42 -2.94 -1.50 0.93 -0.31 -0.05 1.60 0.00 -0.33 1077.769
1.80 994.68 4054.01 7452.06 4.45 1.11 1.09 0.92 -0.30 -0.04 1.59 0.00 -0.33 1078.33
2.19 994.63 4054.01 7452.06 2.80 1.00 0.07 0.94 -0.30 -0.06 1.59 0.01 -0.33 1078.769
1.87 994.67 4054.01 7452.06 -2.60 -2.23 -0.06 0.92 -0.30 -0.03 1.59 0.00 -0.33 1079.318
2.21 994.63 4054.01 7452.06 3.38 0.41 0.62 0.93 -0.30 -0.05 1.59 -0.00 -0.34 1079.772
2.22 994.63 4054.01 7452.06 1.21 2.01 -0.08 0.95 -0.31 -0.05 1.59 -0.03 -0.34 1080.336
2.26 994.62 4054.01 7452.06 0.45 1.78 0.59 0.93 -0.30 -0.04 1.59 0.01 -0.34 1080.773
1.84 994.67 4054.01 7452.06 -1.14 -0.55 1.65 0.92 -0.32 -0.04 1.60 -0.00 -0.33 1081.319
1.50 994.71 4054.01 7452.06 6.17 -7.64 -3.47 0.95 -0.31 -0.04 1.59 -0.00 -0.34 1081.779
1.69 994.69 4054.01 7452.06 4.99 -3.40 3.38 0.96 -0.28 -0.0 1.59 0.02 -0.36 1082.317
1.78 994.68 4054.01 7452.06 1.74 0.06 0.09 0.95 -0.28 -0.02 1.59 0.01 -0.36 1082.778
2.05 994.65 4054.01 7452.06 3.56 -0.15 -1.84 0.94 -0.29 -0.04 1.60 -0.00 -0.36 1083.301
2.26 994.62 4054.01 7452.06 1.68 0.24 -0.57 0.94 -0.30 -0.05 1.60 -0.00 -0.35 1083.783
2.21 994.63 4054.01 7452.06 4.18 -0.60 -0.37 0.95 -0.29 -0.04 1.60 0.00 -0.35 1084.335
2.18 994.63 4054.01 7452.06 0.38 -2.57 -3.82 0.94 -0.29 -0.04 1.59 0.00 -0.36 1084.792
1.93 994.66 4054.01 7452.06 -2.80 3.37 2.22 0.93 -0.29 -0.03 1.59 0.00 -0.35 1085.309
2.09 994.64 4054.01 7452.06 -0.08 2.49 0.54 0.94 -0.30 -0.03 1.59 0.01 -0.36 1085.793
1.31 994.74 4054.01 7452.06 3.94 0.08 3.42 0.93 -0.26 -0.06 1.59 0.00 -0.35 1086.348
1.75 994.68 4054.01 7452.06 3.68 -4.71 -2.56 0.94 -0.27 -0.01 1.59 0.01 -0.37 1086.811
2.14 994.64 4054.01 7452.06 1.93 1.01 -0.41 0.94 -0.27 -0.03 1.59 0.02 -0.36 1087.356
1.73 994.69 4054.01 7452.06 3.27 -0.56 -3.13 0.94 -0.28 -0.04 1.60 0.01 -0.36 1087.815
1.75 994.68 4054.01 7452.06 5.88 -7.88 -0.34 0.90 -0.26 -0.04 1.59 0.02 -0.38 1088.356
2.12 994.64 4054.01 7452.06 5.36 6.17 0.64 0.91 -0.27 -0.03 1.59 0.01 -0.36 1088.816
1.77 994.68 4054.01 7452.06 3.38 3.79 -0.14 1.19 -0.45 -0.19 1.59 0.01 -0.36 1089.329
2.17 994.64 4054.01 7452.06 -1.06 3.99 5.01 0.94 -0.29 -0.04 1.60 0.01 -0.34 1089.819
2.17 994.64 4054.01 7452.06 4.54 -2.14 -1.19 0.94 -0.13 0.03 1.60 -0.00 -0.34 1090.358
2.18 994.63 4054.01 7452.06 1.90 -0.09 -0.05 0.92 -0.32 -0.04 1.60 0.01 -0.34 1090.823
2.23 994.63 4054.01 7452.06 3.30 -0.49 -2.67 0.93 -0.32 -0.02 1.59 0.01 -0.34 1091.368
2.47 994.60 4054.01 7452.06 2.32 0.56 0.79 0.92 -0.33 -0.03 1.59 0.01 -0.34 1091.822
2.34 994.61 4054.01 7452.06 3.19 -2.27 -4.19 0.93 -0.33 -0.03 1.60 -0.00 -0.34 1092.33
2.24 994.63 4054.01 7452.06 4.46 -0.88 -1.37 0.93 -0.32 -0.04 1.59 0.01 -0.35 1092.827
2.29 994.62 4054.01 7452.06 -0.20 3.62 3.03 0.92 -0.31 -0.03 1.59 0.01 -0.35 1093.326
2.21 994.63 4054.01 7452.06 4.55 -5.68 -4.07 0.95 -0.33 0.01 1.59 0.02 -0.34 1093.829
2.20 994.63 4054.01 7452.06 7.78 0.60 3.89 0.92 -0.29 0.02 1.59 0.03 -0.36 1094.364
2.13 994.64 4054.01 7452.06 -6.37 0.46 5.44 1.12 0.20 0.07 1.58 0.03 -0.35 1094.83
2.34 994.62 4054.01 7452.06 6.38 -8.04 -5.43 0.96 -0.25 0.01 1.59 0.03 -0.36 1095.332
1.88 994.67 4054.01 7452.06 0.90 -4.33 -1.65 0.93 -0.26 -0.01 1.59 0.03 -0.36 1095.832
1.99 994.66 4054.01 7452.06 4.10 3.33 3.29 0.95 -0.27 0.01 1.58 0.03 -0.36 1096.332
2.30 994.62 4054.01 7452.06 3.48 -2.17 -0.95 0.94 -0.27 0.0 1.59 0.03 -0.35 1096.836
2.18 994.63 4054.01 7452.06 1.64 1.13 1.15 0.95 -0.27 0.01 1.59 0.03 -0.36 1097.382
2.34 994.61 4054.01 7452.06 1.43 0.10 -0.43 0.95 -0.26 0.01 1.59 0.03 -0.36 1097.842
2.56 994.59 4054.01 7452.06 4.35 1.00 0.12 0.94 -0.27 0.01 1.58 0.04 -0.36 1098.342
1.98 994.66 4054.01 7452.06 3.12 -0.60 0.54 0.95 -0.26 0.02 1.58 0.04 -0.36 1098.845
2.18 994.63 4054.01 7452.06 2.91 -0.17 -0.29 0.94 -0.27 0.01 1.58 0.03 -0.36 1099.367
2.17 994.64 4054.01 7452.06 2.45 1.27 1.46 0.94 -0.27 0.01 1.59 0.03 -0.36 1099.846
2.49 994.60 4054.01 7452.06 2.51 6.89 9.53 0.94 -0.26 0.02 1.58 0.04 -0.36 1100.376
2.06 994.65 4054.01 7452.06 3.04 0.68 -0.31 0.95 -0.28 0.01 1.58 0.03 -0.36 1100.85
1.98 994.66 4054.01 7452.06 4.38 0.14 0.74 0.95 -0.27 0.01 1.59 0.04 -0.35 1101.363
2.07 994.65 4054.01 7452.06 3.32 -1.20 0.52 0.94 -0.27 0.0 1.59 0.03 -0.36 1101.852
2.32 994.62 4054.01 7452.06 1.30 1.26 1.58 0.95 -0.27 0.02 1.59 0.04 -0.36 1102.352
2.13 994.64 4054.01 7452.06 2.54 2.38 1.24 0.95 -0.26 0.01 1.59 0.03 -0.37 1102.854
2.21 994.63 4054.01 7452.06 2.16 0.86 0.52 0.94 -0.27 0.02 1.59 0.03 -0.36 1103.384
2.25 994.63 4054.01 7452.06 1.99 0.99 1.70 0.94 -0.29 0.01 1.59 0.03 -0.36 1103.855
2.02 994.65 4054.01 7452.06 2.81 0.45 0.47 0.97 -0.31 0.01 1.59 0.03 -0.36 1104.356
1.71 994.69 4054.01 7452.06 1.78 12.82 -4.54 0.93 -0.42 -0.1 1.60 0.03 -0.35 1104.859
2.01 994.65 4054.01 7452.06 6.85 7.59 -1.16 0.87 0.01 0.1 1.59 0.03 -0.34 1105.387
2.09 994.64 4054.01 7452.06 -1.69 4.09 0.69 0.91 -0.34 0.03 1.59 0.04 -0.34 1105.86
1.96 994.66 4054.01 7452.06 3.25 -1.11 -1.21 0.93 -0.34 0.03 1.58 0.04 -0.33 1106.362
1.40 994.73 4054.01 7452.06 0.68 0.09 1.35 0.93 -0.33 0.02 1.58 0.04 -0.33 1106.862
1.81 994.68 4054.01 7452.06 2.31 1.58 1.66 0.92 -0.31 0.03 1.59 0.04 -0.34 1107.375
1.99 994.66 4054.01 7452.06 1.31 -2.19 -0.86 0.91 -0.32 0.01 1.59 0.04 -0.34 1107.865
2.45 994.60 4054.01 7452.06 5.08 -3.75 -0.40 0.92 -0.27 0.09 1.59 0.04 -0.34 1108.379
2.49 994.60 4054.01 7452.06 2.45 1.12 2.44 0.93 -0.32 0.02 1.59 0.03 -0.35 1108.866
2.05 994.65 4054.01 7452.06 4.30 -0.05 0.70 0.98 -0.52 -0.0 1.59 0.03 -0.35 1109.386
1.91 994.66 4054.01 7452.06 4.03 -0.20 0.45 0.94 -0.28 -0.0 1.59 0.04 -0.34 1109.867
1.77 994.68 4054.01 7452.06 -0.93 3.95 1.81 0.91 -0.25 -0.01 1.59 0.04 -0.34 1110.368
1.79 994.68 4054.01 7452.06 2.91 -0.53 0.16 0.93 -0.29 0.01 1.58 0.04 -0.34 1110.871
2.01 994.65 4054.01 7452.06 1.03 1.01 0.53 0.94 -0.30 0.02 1.58 0.04 -0.35 1111.378
2.75 994.57 4054.01 7452.06 3.15 -0.39 -0.11 0.93 -0.29 0.02 1.58 0.04 -0.35 1111.873
2.15 994.64 4054.01 7452.06 1.57 1.47 0.79 0.94 -0.29 0.03 1.58 0.04 -0.34 1112.376
2.12 994.64 4054.01 7452.06 2.26 0.91 1.15 0.94 -0.30 0.02 1.59 0.04 -0.35 1112.873
2.05 994.65 4054.01 7452.06 3.14 0.59 0.04 0.94 -0.30 0.02 1.59 0.04 -0.35 1113.374
2.05 994.65 4054.01 7452.06 2.00 0.12 -0.37 0.94 -0.30 0.02 1.58 0.04 -0.35 1113.876
1.69 994.69 4054.01 7452.06 1.68 -0.74 -0.79 0.94 -0.29 0.04 1.58 0.04 -0.35 1114.378
2.01 994.65 4054.01 7452.06 2.50 1.01 1.00 0.94 -0.30 0.03 1.58 0.05 -0.35 1114.877
2.40 994.61 4054.01 7452.06 2.50 1.03 1.02 0.93 -0.31 0.03 1.59 0.04 -0.34 1115.393
2.44 994.60 4054.01 7452.06 2.89 -0.84 -0.10 0.93 -0.28 0.03 1.58 0.04 -0.35 1115.881
2.34 994.62 4054.01 7452.06 1.96 0.14 0.61 0.93 -0.28 0.03 1.58 0.04 -0.34 1116.38
2.04 994.65 4054.01 7452.06 2.88 -0.49 0.64 0.94 -0.30 0.02 1.59 0.04 -0.34 1116.882
2.15 994.64 4054.01 7452.06 2.46 0.54 0.35 0.94 -0.29 0.02 1.58 0.04 -0.35 1117.382
2.36 994.61 4054.01 7452.06 2.23 -1.28 -1.08 1.00 -0.26 0.04 1.58 0.04 -0.35 1117.885
2.49 994.60 4054.01 7452.06 2.81 -0.86 -3.06 0.96 -0.28 0.04 1.58 0.05 -0.36 1118.387
2.63 994.58 4054.01 7452.06 4.00 -2.35 -1.84 0.95 -0.28 0.05 1.58 0.05 -0.36 1118.888
2.02 994.65 4054.01 7452.06 2.04 0.08 -0.27 0.95 -0.31 0.05 1.58 0.06 -0.36 1119.388
2.18 994.63 4054.01 7452.06 4.18 0.56 -0.29 0.95 -0.28 0.05 1.58 0.06 -0.35 1119.889
1.86 994.67 4054.01 7452.06 1.09 1.69 0.31 0.94 -0.28 0.06 1.57 0.06 -0.35 1120.39
2.23 994.63 4054.01 7452.06 6.20 -3.20 7.23 0.97 -0.31 0.07 1.58 0.06 -0.35 1120.891
1.96 994.66 4054.01 7452.06 -44.06 22.81 4.64 0.88 -0.44 0.07 1.59 0.03 -0.34 1121.394
1.77 994.68 4054.01 7452.06 17.57 -19.19 5.36 0.97 -0.64 0.15 1.60 0.00 -0.36 1121.895
1.85 994.67 4054.01 7452.06 16.62 -0.08 -1.96 0.92 -0.36 -0.06 1.60 -0.00 -0.33 1122.397
2.40 994.61 4054.01 7452.06 -1.94 0.23 -4.92 0.90 -0.31 0.01 1.58 0.04 -0.32 1122.896
2.02 994.65 4054.01 7452.06 -1.65 -7.81 -2.29 0.86 -0.38 0.01 1.58 0.03 -0.34 1123.398
2.44 994.60 4054.01 7452.06 -17.95 -2.91 21.03 1.15 -0.46 0.06 1.59 0.03 -0.41 1123.9
1.97 994.66 4054.01 7452.06 -8.47 19.29 -4.13 0.93 -0.37 -0.22 1.61 -0.05 -0.36 1124.407
2.40 994.61 4054.01 7452.06 4.18 -8.24 -1.64 0.91 -0.33 -0.0 1.61 -0.03 -0.37 1124.9
2.48 994.60 4054.01 7452.06 -6.93 17.78 0.95 0.93 -0.35 -0.02 1.61 -0.02 -0.38 1125.401
2.44 994.60 4054.01 7452.06 0.82 -10.98 6.21 0.99 -0.30 -0.12 1.61 -0.03 -0.40 1125.902
2.19 994.63 4054.01 7452.06 19.05 26.75 14.13 0.97 -0.24 0.01 1.62 -0.04 -0.41 1126.406
1.86 994.67 4054.01 7452.06 53.95 -8.51 -12.83 0.99 -0.25 -0.13 1.59 0.02 -0.33 1126.905
1.89 994.67 4054.01 7452.06 -7.12 5.96 -8.52 0.72 0.15 -0.25 1.56 0.03 -0.25 1127.403
1.86 994.67 4054.01 7452.06 3.33 -6.71 -6.97 0.92 -0.41 -0.03 1.57 0.04 -0.25 1127.905
2.05 994.65 4054.01 7452.06 0.76 -2.41 2.74 0.91 -0.40 -0.04 1.57 0.03 -0.27 1128.406
2.27 994.62 4054.01 7452.06 4.97 0.13 -1.72 0.91 -0.37 -0.07 1.57 0.02 -0.25 1128.906
2.22 994.63 4054.01 7452.06 0.91 -0.31 0.84 0.91 -0.37 -0.07 1.57 0.03 -0.27 1129.407
1.62 994.70 4054.01 7452.06 7.08 3.15 3.32 0.89 -0.31 -0.06 1.57 0.02 -0.26 1129.907
2.17 994.63 4054.01 7452.06 4.09 0.67 -1.80 0.91 -0.37 -0.06 1.57 0.02 -0.25 1130.409
2.17 994.63 4054.01 7452.06 0.72 -0.98 2.67 0.91 -0.36 -0.09 1.57 0.02 -0.25 1130.91
2.27 994.62 4054.01 7452.06 2.28 3.79 -2.08 0.89 -0.36 -0.06 1.57 0.02 -0.26 1131.411
2.11 994.64 4054.01 7452.06 2.01 -6.50 -4.94 0.90 -0.41 -0.02 1.56 0.05 -0.27 1131.913
2.05 994.65 4054.01 7452.06 14.76 3.22 13.77 0.89 -0.31 0.02 1.57 0.03 -0.27 1132.418
1.89 994.67 4054.01 7452.06 32.15 2.48 -19.18 0.90 -0.37 -0.15 1.56 0.02 -0.23 1132.916
1.83 994.68 4054.01 7452.06 19.21 2.09 -13.16 0.91 -0.42 -0.06 1.53 0.03 -0.18 1133.417
1.61 994.70 4054.01 7452.06 -59.05 -5.38 20.56 0.74 -0.48 0.06 1.52 0.06 -0.18 1133.92
1.88 994.67 4054.01 7452.06 -44.09 -10.99 35.21 0.93 -0.43 -0.19 1.59 -0.01 -0.26 1134.423
1.87 994.67 4054.01 7452.06 -10.86 -2.49 -2.95 0.82 -0.38 -0.17 1.61 -0.06 -0.34 1134.922
2.22 994.63 4054.01 7452.06 -18.77 -0.59 11.59 0.12 -1.27 0.81 1.62 -0.07 -0.34 1135.424
1.90 994.67 4054.01 7452.06 -17.25 -6.85 -2.71 0.91 -0.59 0.16 1.62 -0.08 -0.37 1135.926
2.40 994.61 4054.01 7452.06 1.61 -6.81 21.52 1.13 -0.39 -0.05 1.63 -0.16 -0.40 1136.424
2.51 994.59 4054.01 7452.06 21.57 -3.33 -18.74 1.00 -0.24 -0.01 1.63 -0.14 -0.41 1136.927
2.25 994.63 4054.01 7452.06 8.48 9.06 8.65 0.88 -0.32 -0.11 1.62 -0.09 -0.35 1137.424
2.25 994.63 4054.01 7452.06 -11.31 -6.74 -8.86 0.87 -0.34 -0.16 1.62 -0.07 -0.38 1137.93
1.99 994.66 4054.01 7452.06 -18.49 3.97 23.20 0.86 -0.34 -0.13 1.63 -0.16 -0.36 1138.429
2.35 994.61 4054.01 7452.06 29.21 -6.26 2.37 0.76 -0.47 0.14 1.63 -0.13 -0.36 1138.93
2.23 994.63 4054.01 7452.06 -16.09 8.10 22.06 1.04 -0.62 -0.05 1.63 -0.08 -0.39 1139.431
1.75 994.68 4054.01 7452.06 -4.37 -12.61 -23.70 0.80 -0.46 -0.11 1.63 -0.15 -0.36 1139.935
2.67 994.58 4054.01 7452.06 -3.16 -1.67 -5.25 0.76 -0.39 -0.05 1.63 -0.13 -0.35 1140.433
2.19 994.63 4054.01 7452.06 -15.51 4.70 24.18 0.99 -0.35 0.01 1.64 -0.16 -0.35 1140.935
2.10 994.64 4054.01 7452.06 13.11 5.88 -12.13 0.97 -0.52 -0.14 1.64 -0.14 -0.35 1141.435
1.88 994.67 4054.01 7452.06 -8.85 -7.97 -8.36 0.68 -0.40 -0.07 1.63 -0.16 -0.36 1141.937
1.80 994.68 4054.01 7452.06 10.87 14.20 32.82 0.88 -0.39 -0.07 1.64 -0.22 -0.35 1142.437
1.60 994.70 4054.01 7452.06 8.93 21.03 -7.33 1.05 -0.86 -0.18 1.64 -0.18 -0.35 1142.937
2.24 994.63 4054.01 7452.05 -3.51 -14.75 -15.24 0.78 -0.52 -0.08 1.64 -0.14 -0.37 1143.441
2.68 994.57 4054.01 7452.05 12.89 -4.39 -12.57 0.95 -0.03 0.01 1.64 -0.16 -0.36 1143.943
2.37 994.61 4054.01 7452.05 24.73 20.23 5.49 0.79 -0.41 0.12 1.63 -0.10 -0.35 1144.441
2.50 994.60 4054.01 7452.05 -17.16 14.42 26.62 1.07 -0.49 -0.09 1.63 -0.14 -0.36 1144.943
2.04 994.65 4054.02 7452.05 5.39 -13.16 -16.04 0.84 -0.47 -0.18 1.63 -0.12 -0.37 1145.444
2.00 994.65 4054.02 7452.05 -8.16 -10.14 -3.35 0.67 -0.38 -0.06 1.63 -0.11 -0.35 1145.946
2.07 994.65 4054.02 7452.05 -5.59 16.97 19.79 0.70 -0.68 0.09 1.63 -0.19 -0.36 1146.446
2.79 994.56 4054.02 7452.05 46.94 -1.45 -23.92 1.08 -0.40 0.08 1.63 -0.10 -0.37 1146.948
2.65 994.58 4054.02 7452.05 -4.06 9.41 25.09 1.18 -0.56 -0.05 1.62 -0.05 -0.39 1147.446
2.35 994.61 4054.02 7452.05 -8.63 -1.17 -24.24 0.57 0.13 -0.12 1.63 -0.09 -0.38 1147.949
2.38 994.61 4054.02 7452.05 -1.00 -10.03 2.76 0.69 -0.34 -0.03 1.63 -0.09 -0.36 1148.449
2.30 994.62 4054.02 7452.05 -4.62 19.06 19.50 0.73 -0.27 0.05 1.64 -0.13 -0.37 1148.951
1.91 994.67 4054.02 7452.05 3.33 6.78 -18.36 1.05 -0.49 -0.13 1.63 -0.08 -0.36 1149.45
2.38 994.61 4054.02 7452.05 -15.32 -4.22 -5.70 0.82 -0.60 -0.02 1.63 -0.11 -0.36 1149.954
2.98 994.54 4054.02 7452.05 -17.71 24.62 29.25 0.86 -0.40 0.05 1.63 -0.16 -0.37 1150.455
2.70 994.57 4054.02 7452.05 38.63 7.90 -14.95 1.18 -0.53 0.11 1.63 -0.13 -0.35 1150.955
2.21 994.63 4054.02 7452.05 16.48 -1.07 17.81 1.05 -0.37 -0.13 1.63 -0.06 -0.37 1151.455
1.88 994.67 4054.02 7452.05 -7.29 -3.79 -13.74 0.78 -0.42 -0.15 1.63 -0.09 -0.38 1151.958
2.39 994.61 4054.02 7452.05 14.53 -6.48 18.92 0.79 -0.45 0.07 1.62 -0.08 -0.33 1152.458
2.41 994.61 4054.02 7452.05 -16.62 1.67 3.54 0.93 0.81 0.28 1.63 -0.08 -0.37 1152.957
2.30 994.62 4054.02 7452.05 1.49 12.13 8.95 1.63 0.25 -0.05 1.63 -0.11 -0.35 1153.457
3.10 994.53 4054.02 7452.05 -15.71 -3.65 0.79 0.98 -0.27 0.23 1.63 -0.14 -0.37 1153.963
2.47 994.60 4054.02 7452.05 -1.62 -3.01 -14.81 0.70 -0.20 -0.11 1.63 -0.18 -0.36 1154.463
2.23 994.63 4054.02 7452.05 14.13 -25.98 -2.67 0.58 -0.37 -0.02 1.63 -0.16 -0.35 1154.964
2.48 994.60 4054.02 7452.05 -7.13 16.42 3.47 0.75 -0.47 -0.0 1.63 -0.20 -0.34 1155.464
2.55 994.59 4054.02 7452.05 22.60 5.99 -5.46 0.99 -0.63 0.05 1.64 -0.17 -0.32 1155.965
2.01 994.65 4054.02 7452.05 -13.45 16.14 24.30 1.10 -0.80 -0.17 1.63 -0.16 -0.33 1156.467
1.96 994.66 4054.02 7452.05 6.65 -9.89 -14.09 0.80 -0.54 -0.22 1.64 -0.17 -0.32 1156.967
